PostId,PostCreationDate,OwnerUserId,OwnerCreationDate,ReputationAtPostCreation,OwnerUndeletedAnswerCountAtPostTime,Title,BodyMarkdown,Tag1,Tag2,Tag3,Tag4,Tag5,PostClosedDate,OpenStatus
329900,12/01/2008 02:54:24,16587,09/17/2008 18:43:55,1244,39,,,css,presentation-layer,,,,,open
329911,12/01/2008 03:02:11,30529,10/22/2008 20:43:04,330,9,,,ocaml,installation,osx,,,,open
329986,12/01/2008 03:43:35,29595,10/20/2008 12:45:00,53,6,,,javascript,firefox,greasemonkey,tabs,,,open
330010,12/01/2008 03:59:10,488,08/06/2008 09:52:47,387,20,,,latex,math-mode,,,,,open
330059,12/01/2008 04:40:07,33510,11/02/2008 22:28:05,16,1,,,community-server,telligent,asp.net,,,,open
330146,12/01/2008 06:19:18,37742,11/14/2008 17:50:04,1,0,,,wcf,asp.net,sql-server,,,,open
330149,12/01/2008 06:22:32,1588,08/17/2008 01:05:22,683,11,,,.net,c#,compiler,,,,open
330155,12/01/2008 06:27:09,4050,09/01/2008 14:24:01,1213,87,,,.net,ftp,ftpwebrequest,,,,open
330174,12/01/2008 06:46:36,1512,08/16/2008 03:17:59,648,12,,,gsoap,licensing,open-source,,,,open
330194,12/01/2008 06:59:50,260,08/04/2008 08:21:41,205,17,,,mono,static,compilation,,,,open
330220,12/01/2008 07:26:11,5776,09/11/2008 11:06:20,8,2,,,refactoring,legacy,,,,,open
330229,12/01/2008 07:38:52,6329,09/14/2008 07:33:24,448,32,,,css,html,,,,,open
330240,12/01/2008 07:47:45,40559,11/25/2008 08:42:51,1,0,,,linq,.net,,,,,open
330268,12/01/2008 08:15:42,15063,09/17/2008 05:35:41,198,4,,,php,mysql,arrays,,,,open
330315,12/01/2008 09:01:57,1909,08/19/2008 14:04:34,283,9,,,sharepoint,moss,sharepoint2007,,,,open
330348,12/01/2008 09:17:34,33987,11/04/2008 08:41:25,723,29,,,windows-xp,touchscreen,user-interface,,,,open
330371,12/01/2008 09:28:20,30529,10/22/2008 20:43:04,340,10,,,functional-programming,database,lisp,sql,,,open
330374,12/01/2008 09:30:18,39615,11/21/2008 09:28:49,16,0,,,c,,,,,,open
11504154,07/16/2012 12:17:33,418507,08/12/2010 14:15:38,846,0,,,redis,,,,,,open
330391,12/01/2008 09:46:50,11333,09/16/2008 07:13:03,604,52,,,outlook,markdown,,,,,open
330405,12/01/2008 09:53:48,2429,08/22/2008 08:48:22,1303,47,,,sql,tsql,sql-server,,,,open
330428,12/01/2008 10:12:59,25792,10/07/2008 12:21:03,17,3,,,msword,xml,forms,,,,open
330482,12/01/2008 10:40:42,21699,09/24/2008 14:42:36,966,44,,,database,ordering,,,,,open
330505,12/01/2008 10:51:39,36728,11/11/2008 22:05:39,33,2,,,fax,phone,,,,,open
330526,12/01/2008 11:02:34,40676,11/25/2008 15:40:29,29,3,,,c#,navigateurl,hyperlinkfield,,,,open
330541,12/01/2008 11:08:48,22611,09/26/2008 09:27:09,1,0,,,support,maintenance,website,web-applications,,,open
330622,12/01/2008 12:05:45,38940,11/19/2008 14:04:14,2,0,,,arrays,c#,dot,refer,,,open
330662,12/01/2008 12:22:06,33604,11/03/2008 10:28:08,93,10,,,symbian,s60,string,,,,open
330664,12/01/2008 12:22:34,20310,09/22/2008 09:02:56,1415,110,,,scheduling,planning,algorithm,,,,open
330668,12/01/2008 12:23:44,19146,09/19/2008 18:19:23,22,3,,,web-services,proxy,,,,,open
330709,12/01/2008 12:39:02,1246613,03/03/2012 09:25:03,27,3,,,php,,,,,,open
330730,12/01/2008 12:48:11,40945,11/26/2008 08:20:12,92,1,,,java,,,,,,open
330878,12/01/2008 13:42:45,17523,09/18/2008 10:40:17,193,7,,,perl,string,conversion,odd-behaviour,,,open
330918,12/01/2008 13:56:23,37650,11/14/2008 12:43:58,3,0,,,hibernate,hql,nhibernate,query,min,,open
330927,12/01/2008 13:59:40,32415,10/29/2008 15:24:32,21,9,,,.net,c#,,,,,open
330938,12/01/2008 14:07:16,34644,11/05/2008 10:41:21,196,12,,,asp.net-mvc,,,,,,open
330975,12/01/2008 14:19:30,11356,09/16/2008 07:22:35,737,32,,,aspnet,caching,,,,,open
331052,12/01/2008 14:40:34,42145,12/01/2008 14:37:29,1,0,,,javascript,canvas,html,dhtml,,,open
331068,12/01/2008 14:48:07,9236,09/15/2008 18:09:29,2397,74,,,c++,namespaces,,,,,open
331070,12/01/2008 14:48:37,12277,09/16/2008 13:51:07,59,2,,,asp.net,url-rewriting,iis7,windows-vista,,,open
331148,12/01/2008 15:21:38,1737,08/18/2008 11:30:00,3036,98,,,c,c++,,,,,open
331149,12/01/2008 15:22:44,39057,11/19/2008 18:46:06,565,25,,,mobile-phones,operating-system,application,,,,open
331222,12/01/2008 15:46:41,32826,10/30/2008 16:40:25,110,4,,,sharepoint,documentlibraries,,,,,open
331231,12/01/2008 15:50:29,40676,11/25/2008 15:40:29,29,4,,,c#,gridview,row,click,,,open
331254,12/01/2008 15:56:21,42153,12/01/2008 14:51:00,6,0,,,imagemagick,,,,,,open
331273,12/01/2008 16:05:52,1300,08/14/2008 12:59:41,145,14,,,xaml,wpf,deployment,.net,,,open
331276,12/01/2008 16:06:47,11333,09/16/2008 07:13:03,624,52,,,asp.net-mvc,c#,,,,,open
331278,12/01/2008 16:07:29,39933,11/22/2008 16:19:56,270,26,,,tortoisesvn,svn,windows,,,12/06/2008 03:14:06,off topic
331312,12/01/2008 16:19:10,33470,11/02/2008 17:19:45,21,0,,,sharepoint,,,,,,open
331355,12/01/2008 16:34:02,16161,09/17/2008 15:08:14,28,1,,,c++,google-maps,canvas,graphics,sdl,,open
331394,12/01/2008 16:46:47,39086,11/19/2008 20:05:27,71,7,,,ruby,ruby-on-rails,database,,,,open
331488,12/01/2008 17:09:37,34360,11/04/2008 19:27:22,86,1,,,java,,,,,,open
331535,12/01/2008 17:20:48,5552,09/10/2008 13:38:06,969,44,,,sharepoint,sso,authentication,,,,open
331619,12/01/2008 17:46:26,42098,12/01/2008 11:02:11,1,0,,,php,mysql,insert,,,,open
331671,12/01/2008 18:02:47,3610,08/29/2008 11:21:05,85,8,,,asp.net,entity,framework,,,,open
331695,12/01/2008 18:13:19,42203,12/01/2008 17:58:55,1,0,,,algorithm,digest,hash,,,,open
331714,12/01/2008 18:22:35,23667,09/30/2008 03:58:53,494,56,,,asp.net,extjs,jquery,user-interface,,,open
331717,12/01/2008 18:23:46,40967,11/26/2008 10:04:30,1,0,,,joomla,php,,,,,open
331720,12/01/2008 18:24:17,1981,08/19/2008 16:41:07,11,2,,,asp.net,iis,.net-3.5,viewstate,,,open
331744,12/01/2008 18:31:39,24396,10/02/2008 05:30:04,303,8,,,java,jpa,hibernate,java-ee,,,open
331866,12/01/2008 19:13:49,25587,10/06/2008 18:07:26,11,0,,,cpp,opengl,events,,,,open
331879,12/01/2008 19:18:06,1443363,10/24/2008 16:59:05,180,1,,,web-applications,project-types,,,,,open
331963,12/01/2008 19:46:09,14894,09/17/2008 03:50:02,697,51,,,asp.net,jquery,javascript,html,,,open
331976,12/01/2008 19:48:33,4541,09/04/2008 17:37:04,360,3,,,c#,json,anonymous-types,,,,open
332032,12/01/2008 20:11:41,39540,11/21/2008 02:38:04,23,0,,,cocoa,software-tools,database-design,,,,open
332051,12/01/2008 20:19:38,41744,11/29/2008 04:43:03,1,0,,,winforms,ui-design,toolbar,,,,open
332079,12/01/2008 20:24:43,25680,10/07/2008 01:39:38,131,3,,,java,hex,md5,,,,open
332109,12/01/2008 20:35:04,29538,10/20/2008 09:18:42,94,5,,,apache,mod-rewrite,,,,,open
332122,12/01/2008 20:39:39,25507,10/06/2008 14:35:28,380,19,,,make,svn,,,,,open
332161,12/01/2008 20:50:42,327,08/04/2008 17:08:49,1376,57,,,process,lifecycle,project-management,,,,open
332178,12/01/2008 20:56:15,42135,12/01/2008 14:04:53,101,1,,,php,error-handling,,,,,open
332207,12/01/2008 21:02:23,55638,10/24/2008 02:12:52,31,2,,,opengl,textures,,,,,open
332230,12/01/2008 21:10:34,29653,10/20/2008 15:20:15,39,1,,,code-snippets,,,,,05/01/2012 22:59:28,not constructive
332269,12/01/2008 21:20:06,39160,11/19/2008 23:55:24,1,1,,,path,file-not-found,,,,,open
332284,12/01/2008 21:23:17,337,08/04/2008 18:11:42,925,23,,,html,validation,sanitation,,,,open
332295,12/01/2008 21:25:48,33686,11/03/2008 15:59:37,1609,71,,,opengl,performance,conceptual,,,,open
332351,12/01/2008 21:44:38,40882,11/26/2008 01:40:12,76,0,,,iphone,iphone-sdk,cocoa,objectivec,,,open
332353,12/01/2008 21:44:54,40093,11/23/2008 16:27:23,372,27,,,mysql-management,mysqldump,mysql,unix,,,open
332390,12/01/2008 21:57:33,2191,08/20/2008 20:39:36,325,11,,,linq,linq-to-sql,c#,serialization,,,open
332431,12/01/2008 22:12:01,4541,09/04/2008 17:37:04,377,3,,,javascript,asp.net,,,,,open
332440,12/01/2008 22:19:01,19704,09/20/2008 17:07:20,618,18,,,c#,sqlite,system.data.sqlite,.dump,,,open
332451,12/01/2008 22:23:03,15899,09/17/2008 13:24:52,53,8,,,flex,browser,ads,,,,open
332535,12/01/2008 22:57:57,162,08/02/2008 20:09:15,162,13,,,sql-server-2005,sql-server,ssas,olap,business-intelligence,,open
332567,12/01/2008 23:14:36,45,08/01/2008 13:04:45,892,27,,,tfs,,,,,,open
332574,12/01/2008 23:17:27,22448,09/25/2008 22:36:07,8,1,,,sql-server,management-studio,,,,,open
332581,12/01/2008 23:19:30,8531,09/15/2008 16:15:45,77,7,,,.net,web-services,,,,,open
332591,12/01/2008 23:25:12,41754,11/29/2008 06:19:59,139,19,,,java,hibernate,jpa,,,,open
332601,12/01/2008 23:31:50,19802,09/20/2008 23:39:34,48,4,,,c#,tabcontrol,tabpage,,,,open
332645,12/02/2008 00:00:51,1343,08/14/2008 15:46:01,1887,170,,,zip,zlib,c,example,,,open
332766,12/02/2008 01:31:03,1179,08/13/2008 11:20:03,654,42,,,html,google-app-engine,radio-button,onclick,,,open
332787,12/02/2008 01:41:47,42314,12/02/2008 01:37:23,1,0,,,crystal-reports,,,,,,open
332789,12/02/2008 01:43:07,42223,12/01/2008 19:20:22,16,1,,,gui,user-interface,filtering,,,,open
332809,12/02/2008 01:56:10,12448,09/16/2008 14:24:12,1026,14,,,iis6,iis7,apache,perl,cgi,,open
332814,12/02/2008 01:59:03,27294,10/13/2008 02:02:03,1675,101,,,bizspark,sql-server,web-hosting,dedicated-hosting,,,open
332831,12/02/2008 02:12:39,31671,10/27/2008 01:07:58,197,20,,,php,naming-conventions,,,,,open
332833,12/02/2008 02:14:12,29746,10/20/2008 19:55:27,942,123,,,castle-activerecord,nhibernate,sql,sql-injection,,,open
332851,12/02/2008 02:28:09,42322,12/02/2008 02:28:09,1,0,,,c#,datagridview,,,,,open
332852,12/02/2008 02:28:14,265448,11/25/2008 02:47:53,61,1,,,c++,variables,double,,,,open
332948,12/02/2008 03:26:32,30176,10/21/2008 23:40:29,448,25,,,delphi,delphi-2009,case-statement,,,,open
332955,12/02/2008 03:32:56,10784,09/16/2008 01:50:35,1169,92,,,.net,ado.net,,,,,open
332972,12/02/2008 03:42:07,39532,11/21/2008 01:36:19,113,8,,,visual-studio-2008,resharper,plugins,crash,logging,12/07/2008 22:31:32,off topic
332973,12/02/2008 03:42:30,3834,08/31/2008 06:25:52,770,48,,,linq,c#,,,,,open
333141,12/02/2008 05:39:10,1574,08/16/2008 19:31:12,2240,68,,,asp.net,master-pages,,,,,open
333142,12/02/2008 05:39:20,33253,11/01/2008 00:25:23,18,0,,,database,academic,algorithm,,,,open
333198,12/02/2008 06:19:34,14663,09/17/2008 01:51:17,1486,68,,,hibernate,memory,memory-management,jdbc,performance,,open
333271,12/02/2008 07:38:07,38803,11/19/2008 03:23:42,219,11,,,factor,concatenative-languages,forth,postfix,,07/26/2012 22:57:24,not constructive
333287,12/02/2008 07:54:56,42108,12/01/2008 11:57:42,11,1,,,httpmodule,c#,,,,,open
333317,12/02/2008 08:12:54,42198,12/01/2008 17:44:38,11,2,,,java,settings,configuration-files,operating-system,,,open
333400,12/02/2008 09:02:24,33982,11/04/2008 08:29:29,358,10,,,c++,factory,design,,,,open
333435,12/02/2008 09:19:23,41283,11/27/2008 08:29:45,77,6,,,file,,,,,,open
333441,12/02/2008 09:23:11,8359,09/15/2008 15:48:00,14,2,,,iphone-sdk,uilabel,uitoolbar,,,,open
333484,12/02/2008 09:45:26,15609,09/17/2008 11:07:50,255,10,,,asp.net,gridview,postback,c#,,,open
333485,12/02/2008 09:45:33,3834,08/31/2008 06:25:52,779,48,,,javascript,vs2008,,,,,open
333508,12/02/2008 09:58:50,745,08/08/2008 13:47:26,3310,159,,,ruby,rubygems,installation,,,,open
333557,12/02/2008 10:22:49,16387,09/17/2008 16:47:20,171,15,,,.net,wcf,iis7,webservices,,,open
333572,12/02/2008 10:29:45,14971,09/17/2008 04:32:26,1284,62,,,flash,javascript,yahoo-pipes,,,,open
333736,12/02/2008 11:55:02,33949,11/04/2008 06:20:07,496,30,,,d,c,c++,c#,java,,open
333771,12/02/2008 12:12:56,42414,12/02/2008 12:06:09,1,0,,,mysql,left-join,leftjoin,,,,open
333780,12/02/2008 12:14:45,727,08/08/2008 12:16:17,614,30,,,fastreport,delphi,,,,,open
333829,12/02/2008 12:39:25,3848,08/31/2008 11:24:27,1750,62,,,c#,constructor,value-type,.net,struct,,open
333907,12/02/2008 13:25:20,26081,10/08/2008 09:50:18,69,7,,,.net,http-headers,,,,,open
333911,12/02/2008 13:27:24,27404,10/13/2008 12:40:47,102,5,,,jquery,animate,internet-explorer-7,firefox,,,open
333922,12/02/2008 13:33:47,36902,11/12/2008 13:20:32,60,5,,,unit,testing,,,,,open
333990,12/02/2008 13:56:26,20133,09/21/2008 23:45:52,906,42,,,unit-testing,tdd,database,,,,open
333997,12/02/2008 13:59:00,18854,09/19/2008 13:43:18,97,10,,,drupal,content-management-system,menu,website,,,open
334057,12/02/2008 14:18:23,1246613,03/03/2012 09:25:03,30,3,,,css,javascript,html,,,,open
334095,12/02/2008 14:26:52,832,08/09/2008 06:51:40,6636,339,,,tdd,unit-testing,events,testing,,,open
334123,12/02/2008 14:37:05,750,08/08/2008 14:24:17,668,23,,,regular,expression,,,,,open
334171,12/02/2008 14:49:09,5056,09/07/2008 15:43:17,2151,107,,,outsourcing,,,,,09/23/2011 05:08:44,off topic
334204,12/02/2008 14:57:11,39709,11/21/2008 16:22:36,347,30,,,asp.net,master-pages,usercontrols,,,,open
334214,12/02/2008 14:59:17,29,08/01/2008 12:24:53,2294,124,,,training,cbt,vba,,,,open
334272,12/02/2008 15:12:28,26853,10/10/2008 15:13:06,1048,62,,,wm6,windows-mobile,mobile,emulator,visual-studio,,open
334301,12/02/2008 15:24:42,13913,09/16/2008 21:17:03,8329,375,,,c#,winforms,datagridview,,,,open
334326,12/02/2008 15:31:37,21386,09/23/2008 21:26:58,277,14,,,c#,unmanaged,managed,,,,open
334370,12/02/2008 15:42:13,232,08/03/2008 20:02:07,497,29,,,html,javascript,,,,,open
334371,12/02/2008 15:42:23,445087,09/02/2008 17:25:48,1228,27,,,c,embedded,include,undef,,,open
334388,12/02/2008 15:46:24,39365,11/20/2008 15:52:52,6,2,,,poker,c#,.net,architecture,design-patterns,,open
334404,12/02/2008 15:48:58,18853,09/19/2008 13:42:50,41,12,,,powershell,activedirectory,,,,,open
334415,12/02/2008 15:51:17,39383,11/20/2008 16:53:18,1,0,,,decimal.compare,,,,,,open
334418,12/02/2008 15:52:15,30006,10/21/2008 15:45:42,463,27,,,asp.net,.net-2.0,code-reuse,,,,open
334429,12/02/2008 15:54:51,25468,10/06/2008 12:22:57,126,8,,,lotus-domino,lotus-notes,,,,,open
334439,12/02/2008 15:57:15,22247,09/25/2008 16:26:29,871,25,,,c++,exception,,,,,open
334485,12/02/2008 16:08:07,16162,09/17/2008 15:08:29,1,1,,,sharepoint,formsauthentication,,,,,open
334486,12/02/2008 16:08:12,42484,12/02/2008 15:50:53,1,0,,,internet-explorer,c#,javascript,.net,pinvoke,,open
334532,12/02/2008 16:19:00,29445,10/19/2008 21:14:01,247,24,,,asp.net,c#,image,,,,open
334535,12/02/2008 16:19:22,17648,09/18/2008 13:08:11,78,7,,,asp-classic,asp.net,migration,,,,open
334579,12/02/2008 16:26:02,39709,11/21/2008 16:22:36,349,30,,,linq,linq-to-sql,,,,,open
334628,12/02/2008 16:42:09,5791,09/11/2008 11:41:05,595,33,,,jquery-validate,jquery-plugins,asp.net-mvc,jquery-ajax,,,open
334686,12/02/2008 16:59:00,6444,09/15/2008 10:08:20,369,19,,,perl,cross-platform,,,,,open
334708,12/02/2008 17:05:36,42106,12/01/2008 11:44:12,1,0,,,codeigniter,get,post,html,,,open
334725,12/02/2008 17:14:31,39431,11/20/2008 19:17:34,71,8,,,c#,.net,collections,performance,,,open
334791,12/02/2008 17:37:47,31444,10/25/2008 14:57:08,51,20,,,sharepoint,,,,,,open
334813,12/02/2008 17:43:32,42543,12/02/2008 17:43:32,1,0,,,c++,implicit,,,,,open
334827,12/02/2008 17:47:49,42546,12/02/2008 17:47:49,1,0,,,python,pil,django,filmstrip,image,,open
334830,12/02/2008 17:48:27,8815,09/15/2008 16:55:45,2601,82,,,mysql,foreign-keys,nullable,data-modeling,database-design,,open
334860,12/02/2008 17:58:44,343,08/04/2008 20:13:06,858,32,,,c#,multithreading,,,,,open
334896,12/02/2008 18:09:43,42552,12/02/2008 18:04:13,1,0,,,clrdump,c++,visual-studio,makefile,,,open
334916,12/02/2008 18:16:03,14947,09/17/2008 04:19:35,6,0,,,odbc-sql-server-driver,odbc,sql-server,named-pipes,,,open
334930,12/02/2008 18:21:04,20710,09/22/2008 20:04:00,1,0,,,c#,.net,foxpro,linq,,,open
334939,12/02/2008 18:23:11,26414,10/09/2008 08:07:53,209,10,,,odbc,c#,,,,,open
334940,12/02/2008 18:23:11,41508,11/28/2008 01:57:30,15,1,,,nhibernate,public,web-hosting,windsor,castle-windsor,,open
334998,12/02/2008 18:42:44,32670,10/30/2008 07:36:26,202,13,,,exchange-server,activedirectory,,,,,open
335032,12/02/2008 18:54:58,42573,12/02/2008 18:54:58,1,0,,,wpf,winforms,integration,,,,open
335073,12/02/2008 19:09:06,31298,10/24/2008 19:26:59,16,3,,,flex,actionscript,collections,arrays,,,open
335104,12/02/2008 19:17:42,32914,10/30/2008 22:10:38,170,9,,,delphi,decompiling,,,,,open
335156,12/02/2008 19:35:51,42587,12/02/2008 19:32:14,1,0,,,xml,xml-schema,java,,,,open
335158,12/02/2008 19:36:42,42589,12/02/2008 19:36:42,1,0,,,php,e-commerce,url,,,,open
335211,12/02/2008 19:53:40,42598,12/02/2008 19:53:40,1,0,,,f#,pdc2008,,,,,open
335265,12/02/2008 20:13:58,5599,09/10/2008 14:32:15,626,44,,,silverlight,xaml,text,wrap,silverlight-2.0,,open
335286,12/02/2008 20:21:36,28771,10/16/2008 23:21:26,1,0,,,c#,,,,,,open
335317,12/02/2008 20:28:44,17279,09/18/2008 05:53:12,290,17,,,opengl-es,2d,projection,,,,open
335378,12/02/2008 20:42:51,343,08/04/2008 20:13:06,893,32,,,source-code,,,,,,open
335451,12/02/2008 21:08:29,17494,09/18/2008 10:08:05,3,1,,,ruby-on-rails,ruby,environment,,,,open
335466,12/02/2008 21:13:35,36656,11/11/2008 17:56:35,537,19,,,http,rest,,,,,open
335514,12/02/2008 21:26:33,18853,09/19/2008 13:42:50,51,13,,,exchange2007,powershell,activedirectory,,,,open
335524,12/02/2008 21:28:50,2273,08/21/2008 12:39:16,157,5,,,.net,clr,sql-server-2005,.net-3.5,stored-procedures,,open
335531,12/02/2008 21:31:03,27516,10/13/2008 16:37:09,26,1,,,variables,javascript,navigation,,,,open
335535,12/02/2008 21:32:28,21849,09/24/2008 19:40:21,496,31,,,software-engineering,matlab,design-patterns,,,,open
335582,12/02/2008 21:46:16,13055,09/16/2008 16:50:12,675,32,,,python,smtp,smtpd,,,,open
335604,12/02/2008 21:54:09,5115,09/08/2008 00:07:00,23,2,,,compactframework,netcf,datetimepicker,hardware,,,open
335607,12/02/2008 21:57:12,23942,09/30/2008 21:24:31,58,2,,,ip,networking,language-agnostic,,,,open
335621,12/02/2008 22:01:54,13143,09/16/2008 17:21:16,74,12,,,unit,unit-testing,,,,,open
335688,12/02/2008 22:27:08,11388,09/16/2008 07:33:27,2481,185,,,.net,.net-3.5,php,soap,,,open
335727,12/02/2008 22:41:31,1455,08/15/2008 17:03:04,101,11,,,business,,,,,05/06/2012 23:19:56,not constructive
335732,12/02/2008 22:43:37,42648,12/02/2008 22:43:37,1,0,,,javascript,badge,embedding,,,,open
335742,12/02/2008 22:49:24,42083,12/01/2008 09:17:33,1,1,,,ruby-on-rails,tags,model,,,,open
335770,12/02/2008 23:06:21,10312,09/15/2008 22:21:32,63,3,,,svn,clearcase,accurev,version-control,,,open
335812,12/02/2008 23:29:30,68230,09/16/2008 23:49:37,78,6,,,cruisecontrol.net,windows-server-2003,x64,,,,open
335823,12/02/2008 23:32:17,42632,12/02/2008 21:38:09,1,0,,,c++,thumbnails,listview,explorer,syslistview32,,open
335847,12/02/2008 23:47:48,6691,09/15/2008 12:29:38,78,7,,,javascript,dom,html,css,,,open
335873,12/03/2008 00:01:51,4403,09/03/2008 14:11:22,109,10,,,sql-server,sql-server-2005,sql-server-2000,sql-server-2008,.net,,open
335888,12/03/2008 00:17:24,42135,12/01/2008 14:04:53,116,1,,,mysql,php,hash,passwords,,,open
335889,12/03/2008 00:17:54,42667,12/03/2008 00:13:03,1,0,,,open-source,contribute,,,,,open
335898,12/03/2008 00:22:57,41214,11/27/2008 01:15:02,125,36,,,sql-server,replication,,,,,open
335930,12/03/2008 00:43:03,78828,11/23/2008 03:24:21,95,3,,,c++,stl,iterator,,,,open
335971,12/03/2008 01:15:34,30917,10/23/2008 18:13:33,61,2,,,design-patterns,,,,,,open
336013,12/03/2008 01:39:50,24208,10/01/2008 16:27:46,28,0,,,glade,python,gtk,pygtk,,,open
336073,12/03/2008 02:25:40,27580,10/13/2008 19:05:51,1000,51,,,css,layout,float,,,,open
336127,12/03/2008 03:07:45,1103,08/12/2008 12:00:50,144,9,,,php,date,calendar,,,,open
336138,12/03/2008 03:16:18,5302,09/08/2008 22:49:47,947,41,,,c#,.net,clr,,,,open
336205,12/03/2008 04:20:39,37786,11/14/2008 20:09:50,78,6,,,asp.net-mvc,,,,,,open
336218,12/03/2008 04:32:30,41410,11/27/2008 16:25:56,1,3,,,visual-studio,tips-and-tricks,,,,03/04/2012 05:37:44,not constructive
336309,12/03/2008 05:40:42,1343,08/14/2008 15:46:01,1926,174,,,mysql,archive,,,,,open
336333,12/03/2008 05:59:37,27234,10/12/2008 18:32:50,1,0,,,visual-studio,,,,,,open
336348,12/03/2008 06:23:56,39975,11/22/2008 20:59:45,1595,89,,,javascript,jquery,browser,html,ajax,,open
336350,12/03/2008 06:26:55,17018,09/18/2008 00:21:57,43,4,,,problem-solving,problem,challenge,lifestyle,,,open
336367,12/03/2008 06:48:12,41880,11/30/2008 01:38:54,1,0,,,nscoder,struct,objectivec,,,,open
336415,12/03/2008 07:29:00,26349,10/09/2008 02:06:16,474,21,,,asp.net-mvc,,,,,,open
336423,12/03/2008 07:37:22,38940,11/19/2008 14:04:14,188,8,,,dataset,query,sqlcommand,,,,open
336440,12/03/2008 07:52:16,30529,10/22/2008 20:43:04,350,10,,,neural-networks,artificial-intelligence,mathematics,computer-science,,,open
336475,12/03/2008 08:13:04,9236,09/15/2008 18:09:29,2459,76,,,c++,exception,,,,,open
336495,12/03/2008 08:24:14,42512,12/02/2008 16:36:46,11,1,,,mysql,profiling,,,,,open
336585,12/03/2008 09:18:44,15323,09/17/2008 08:20:33,21,4,,,c,c++,const,,,,open
336662,12/03/2008 09:46:45,31132,10/24/2008 10:36:04,11,5,,,ms-access,query,recordset,,,,open
336665,12/03/2008 09:48:47,23368,09/29/2008 07:10:57,326,15,,,vb6,error-handling,,,,,open
336724,12/03/2008 10:12:28,273,08/04/2008 10:36:45,11,2,,,junit,sql,,,,,open
336731,12/03/2008 10:16:25,18709,09/19/2008 10:03:48,91,3,,,c#,,,,,,open
336759,12/03/2008 10:30:39,38038,11/16/2008 13:19:01,50,3,,,loader,dll,,,,,open
336771,12/03/2008 10:39:52,23740,09/30/2008 10:22:06,274,8,,,windows-mobile,suspend,c++,,,,open
336817,12/03/2008 10:59:15,6389,09/15/2008 07:25:16,60,8,,,c#,ide,usercontrols,,,,open
336845,12/03/2008 11:17:19,11333,09/16/2008 07:13:03,626,52,,,jquery,animate,,,,,open
